age,educational-num,race,gender,hours-per-week,income,gender_encoded,income_encoded,race_encoded,marital-status_Divorced,marital-status_Married-AF-spouse,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed
54,13,White,Female,50,<=50K,0,0,1,False,False,False,False,True,False,False
25,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
25,7,White,Female,12,<=50K,0,0,1,True,False,False,False,False,False,False
48,10,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
31,10,Asian-Pac-Islander,Male,50,<=50K,1,0,2,False,False,True,False,False,False,False
52,10,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
19,9,Asian-Pac-Islander,Female,12,<=50K,0,0,2,False,False,False,False,True,False,False
60,9,White,Male,28,<=50K,1,0,1,False,False,True,False,False,False,False
43,14,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
24,12,White,Female,30,<=50K,0,0,1,True,False,False,False,False,False,False
51,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
38,5,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
40,9,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
54,10,White,Female,40,<=50K,0,0,1,False,False,False,False,False,False,True
35,13,White,Male,50,<=50K,1,0,1,False,False,False,False,True,False,False
52,7,Black,Male,40,<=50K,1,0,0,False,False,False,False,False,True,False
53,9,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
56,10,Black,Female,40,<=50K,0,0,0,False,False,False,False,False,False,True
43,10,White,Female,42,<=50K,0,0,1,True,False,False,False,False,False,False
29,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
29,9,Amer-Indian-Eskimo,Male,65,<=50K,1,0,3,False,False,True,False,False,False,False
64,9,White,Male,18,<=50K,1,0,1,False,False,True,False,False,False,False
53,9,Black,Female,32,<=50K,0,0,0,False,False,True,False,False,False,False
21,9,White,Female,30,<=50K,0,0,1,False,False,False,False,True,False,False
40,12,White,Male,30,<=50K,1,0,1,True,False,False,False,False,False,False
52,16,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
38,11,White,Male,50,<=50K,1,0,1,False,False,False,False,True,False,False
40,10,White,Female,30,<=50K,0,0,1,True,False,False,False,False,False,False
56,14,White,Female,50,>50K,0,1,1,False,False,False,False,True,False,False
68,16,White,Male,55,>50K,1,1,1,False,False,True,False,False,False,False
24,9,White,Male,38,<=50K,1,0,1,False,False,False,False,True,False,False
43,15,Black,Male,99,>50K,1,1,0,False,False,True,False,False,False,False
38,13,White,Female,70,<=50K,0,0,1,False,False,False,False,True,False,False
18,7,White,Male,55,<=50K,1,0,1,False,False,False,False,True,False,False
57,14,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
49,9,Black,Female,35,<=50K,0,0,0,False,False,False,False,False,True,False
52,10,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
56,6,White,Male,56,<=50K,1,0,1,True,False,False,False,False,False,False
26,10,White,Male,48,<=50K,1,0,1,False,False,False,False,True,False,False
25,13,Asian-Pac-Islander,Female,40,<=50K,0,0,2,False,False,False,False,True,False,False
25,9,White,Female,30,<=50K,0,0,1,False,False,True,False,False,False,False
21,9,White,Male,45,<=50K,1,0,1,False,False,False,False,True,False,False
48,4,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
33,14,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
31,9,Other,Male,40,<=50K,1,0,4,True,False,False,False,False,False,False
26,9,White,Male,65,<=50K,1,0,1,True,False,False,False,False,False,False
37,13,White,Male,38,<=50K,1,0,1,False,False,False,False,True,False,False
29,10,White,Female,30,<=50K,0,0,1,True,False,False,False,False,False,False
28,10,Other,Male,60,<=50K,1,0,4,False,False,True,False,False,False,False
49,9,White,Female,20,<=50K,0,0,1,False,False,False,False,False,False,True
73,6,White,Male,4,<=50K,1,0,1,False,False,False,False,True,False,False
51,10,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
24,11,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
18,8,White,Male,24,<=50K,1,0,1,False,False,False,False,True,False,False
41,6,Black,Male,40,>50K,1,1,0,False,False,True,False,False,False,False
46,9,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
46,9,White,Female,40,<=50K,0,0,1,False,False,True,False,False,False,False
64,6,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
50,15,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
53,14,White,Male,36,>50K,1,1,1,False,False,True,False,False,False,False
22,10,White,Male,25,<=50K,1,0,1,False,False,True,False,False,False,False
37,13,White,Female,45,>50K,0,1,1,True,False,False,False,False,False,False
39,15,White,Male,55,>50K,1,1,1,False,False,False,False,True,False,False
30,13,Asian-Pac-Islander,Male,40,<=50K,1,0,2,False,False,True,False,False,False,False
26,10,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
43,13,White,Male,50,<=50K,1,0,1,False,False,False,False,True,False,False
59,9,White,Female,60,<=50K,0,0,1,False,False,False,False,False,False,True
27,9,White,Female,40,<=50K,0,0,1,False,False,False,True,False,False,False
55,6,Black,Male,40,>50K,1,1,0,False,False,True,False,False,False,False
20,10,White,Male,12,<=50K,1,0,1,False,False,False,False,True,False,False
28,12,White,Male,40,<=50K,1,0,1,False,False,False,False,False,True,False
60,7,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
37,13,White,Female,50,>50K,0,1,1,False,False,True,False,False,False,False
25,7,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
27,10,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
41,10,White,Male,70,<=50K,1,0,1,False,False,True,False,False,False,False
46,4,White,Male,47,<=50K,1,0,1,False,False,True,False,False,False,False
35,11,Black,Female,40,<=50K,0,0,0,True,False,False,False,False,False,False
35,7,White,Female,60,<=50K,0,0,1,False,False,False,False,False,True,False
40,9,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
29,13,White,Female,50,<=50K,0,0,1,False,False,False,False,True,False,False
43,13,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
39,12,Black,Male,60,<=50K,1,0,0,False,False,False,False,True,False,False
35,9,White,Male,60,<=50K,1,0,1,False,False,False,False,True,False,False
52,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
25,10,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
20,9,White,Female,30,<=50K,0,0,1,False,False,False,False,True,False,False
46,10,White,Female,10,<=50K,0,0,1,True,False,False,False,False,False,False
29,13,Asian-Pac-Islander,Male,30,<=50K,1,0,2,False,False,True,False,False,False,False
37,13,White,Female,50,<=50K,0,0,1,True,False,False,False,False,False,False
43,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
19,9,White,Female,26,<=50K,0,0,1,False,False,False,False,True,False,False
47,9,White,Male,45,<=50K,1,0,1,False,False,True,False,False,False,False
61,9,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
21,12,White,Male,55,<=50K,1,0,1,False,False,False,False,True,False,False
35,9,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
60,6,Black,Male,40,<=50K,1,0,0,False,False,True,False,False,False,False
57,13,Asian-Pac-Islander,Male,35,<=50K,1,0,2,False,False,True,False,False,False,False
56,2,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
47,4,Black,Female,35,<=50K,0,0,0,False,False,True,False,False,False,False
28,8,White,Female,30,<=50K,0,0,1,True,False,False,False,False,False,False
43,6,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
63,10,White,Female,35,<=50K,0,0,1,True,False,False,False,False,False,False
25,9,Asian-Pac-Islander,Female,40,<=50K,0,0,2,True,False,False,False,False,False,False
35,9,White,Male,40,>50K,1,1,1,False,False,False,False,True,False,False
20,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
48,6,White,Male,70,<=50K,1,0,1,False,False,True,False,False,False,False
30,13,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
20,9,Asian-Pac-Islander,Female,24,<=50K,0,0,2,False,False,False,False,True,False,False
57,14,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
41,11,White,Female,44,>50K,0,1,1,False,False,True,False,False,False,False
33,9,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
27,11,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
34,9,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
50,12,Black,Female,40,>50K,0,1,0,False,False,True,False,False,False,False
40,13,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
37,9,White,Male,51,<=50K,1,0,1,False,False,True,False,False,False,False
40,12,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
53,14,White,Male,55,>50K,1,1,1,False,False,True,False,False,False,False
38,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
25,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
51,9,Black,Male,40,<=50K,1,0,0,False,False,True,False,False,False,False
22,8,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
41,7,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
33,13,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
67,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
32,4,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
29,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
25,11,White,Male,45,<=50K,1,0,1,False,False,False,False,True,False,False
55,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
31,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
32,14,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
18,9,White,Male,3,<=50K,1,0,1,False,False,False,False,True,False,False
36,9,White,Female,50,<=50K,0,0,1,True,False,False,False,False,False,False
58,9,White,Female,27,<=50K,0,0,1,False,False,False,False,False,False,True
21,9,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
36,9,White,Male,50,<=50K,1,0,1,False,False,False,False,True,False,False
37,13,Black,Female,40,>50K,0,1,0,False,False,True,False,False,False,False
43,9,Black,Female,21,<=50K,0,0,0,False,False,True,False,False,False,False
52,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
48,11,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
43,10,White,Female,38,<=50K,0,0,1,True,False,False,False,False,False,False
57,3,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
37,12,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
39,10,Asian-Pac-Islander,Female,38,<=50K,0,0,2,True,False,False,False,False,False,False
54,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
27,12,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
65,10,White,Female,38,<=50K,0,0,1,False,False,False,False,False,True,False
30,10,White,Female,40,<=50K,0,0,1,False,False,True,False,False,False,False
22,5,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
26,13,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
25,7,White,Male,40,<=50K,1,0,1,False,False,False,False,False,True,False
35,11,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
47,11,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
23,12,White,Male,60,<=50K,1,0,1,False,False,False,False,True,False,False
42,9,Black,Male,40,>50K,1,1,0,False,False,True,False,False,False,False
39,10,Asian-Pac-Islander,Male,30,<=50K,1,0,2,False,False,False,False,True,False,False
55,16,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
24,14,Asian-Pac-Islander,Female,10,<=50K,0,0,2,False,False,False,True,False,False,False
46,13,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
44,7,Black,Female,60,<=50K,0,0,0,False,False,False,False,False,True,False
40,9,Black,Female,40,<=50K,0,0,0,False,False,False,False,False,True,False
26,11,White,Female,35,<=50K,0,0,1,False,False,False,False,False,True,False
35,9,White,Female,12,<=50K,0,0,1,False,False,True,False,False,False,False
37,9,White,Female,25,<=50K,0,0,1,False,False,True,False,False,False,False
30,9,Asian-Pac-Islander,Male,40,<=50K,1,0,2,False,False,True,False,False,False,False
41,9,Amer-Indian-Eskimo,Male,50,<=50K,1,0,3,False,False,True,False,False,False,False
38,15,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
77,5,Black,Male,40,<=50K,1,0,0,False,False,True,False,False,False,False
20,9,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
32,11,Asian-Pac-Islander,Male,40,<=50K,1,0,2,False,False,False,False,True,False,False
27,13,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
25,10,White,Male,45,<=50K,1,0,1,True,False,False,False,False,False,False
40,14,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
18,7,White,Male,25,<=50K,1,0,1,False,False,False,False,True,False,False
29,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
47,15,Asian-Pac-Islander,Male,55,>50K,1,1,2,False,False,True,False,False,False,False
24,10,White,Male,45,<=50K,1,0,1,False,False,False,False,False,True,False
58,4,White,Male,24,<=50K,1,0,1,False,False,True,False,False,False,False
45,10,White,Female,24,>50K,0,1,1,False,False,True,False,False,False,False
30,8,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
59,6,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
47,4,White,Female,30,<=50K,0,0,1,False,False,False,True,False,False,False
41,10,Black,Male,40,<=50K,1,0,0,False,False,True,False,False,False,False
28,12,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
40,10,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
66,6,Black,Female,40,<=50K,0,0,0,True,False,False,False,False,False,False
30,13,Black,Male,45,>50K,1,1,0,False,False,False,False,True,False,False
44,10,White,Male,12,<=50K,1,0,1,False,False,False,False,True,False,False
58,9,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
21,4,White,Male,48,<=50K,1,0,1,False,False,False,False,True,False,False
59,5,Black,Female,40,<=50K,0,0,0,False,False,False,False,False,False,True
35,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
45,5,Black,Male,40,>50K,1,1,0,False,False,True,False,False,False,False
33,9,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
26,10,White,Female,15,<=50K,0,0,1,False,False,False,False,True,False,False
48,10,Black,Female,35,<=50K,0,0,0,False,False,False,False,False,True,False
31,9,Asian-Pac-Islander,Female,40,<=50K,0,0,2,False,False,False,False,True,False,False
36,9,White,Male,45,<=50K,1,0,1,False,False,True,False,False,False,False
48,9,White,Female,38,<=50K,0,0,1,True,False,False,False,False,False,False
33,9,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
19,5,White,Female,25,<=50K,0,0,1,False,False,False,False,True,False,False
37,12,Black,Female,40,>50K,0,1,0,False,False,True,False,False,False,False
53,13,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
38,10,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
34,10,White,Male,50,<=50K,1,0,1,False,False,False,False,True,False,False
45,13,White,Male,52,>50K,1,1,1,False,False,True,False,False,False,False
33,11,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
35,11,White,Female,44,<=50K,0,0,1,False,False,True,False,False,False,False
35,9,White,Female,30,<=50K,0,0,1,True,False,False,False,False,False,False
45,9,Amer-Indian-Eskimo,Male,8,<=50K,1,0,3,False,False,True,False,False,False,False
17,7,White,Male,45,<=50K,1,0,1,False,False,False,False,True,False,False
50,9,White,Male,45,<=50K,1,0,1,False,False,True,False,False,False,False
38,13,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
46,9,White,Male,35,<=50K,1,0,1,False,False,True,False,False,False,False
25,13,White,Female,50,<=50K,0,0,1,False,False,False,False,True,False,False
62,10,White,Male,10,<=50K,1,0,1,False,False,True,False,False,False,False
32,9,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
61,9,White,Male,55,<=50K,1,0,1,False,False,True,False,False,False,False
40,16,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
35,10,White,Male,45,<=50K,1,0,1,False,False,True,False,False,False,False
27,12,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
20,12,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
34,10,White,Female,20,>50K,0,1,1,False,False,True,False,False,False,False
51,14,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
45,9,Black,Female,15,<=50K,0,0,0,False,False,False,False,False,True,False
29,9,Black,Male,40,<=50K,1,0,0,False,False,False,False,True,False,False
56,13,White,Male,30,<=50K,1,0,1,False,False,True,False,False,False,False
55,10,White,Female,12,>50K,0,1,1,True,False,False,False,False,False,False
